,imdbId,Actor1,Actor2,Actor3,Actor4,Actor5,Actor6,Actor7,Actor8,Actor9,Actor10
153,113820,Karan Ashley,Johnny Yong Bosch,Steve Cardenas,Jason David Frank,Amy Jo Johnson,David Yost,Paul Schrier,Jason Narvy,Paul Freeman,Gabrielle Fitzpatrick
154,110604,Marina Zudina,Fay Ripley,Evan Richards,Oleg Yankovskiy,Igor Volkov,Sergei Karlenkov,Alec Guinness,Aleksandr Pyatkov,Nikolai Pastukhov,Aleksandr Bureyev
155,110620,Elina Löwensohn,Nic Ratner,Karl Geary,Peter Fonda,Martin Donovan,Jack Lotz,Galaxy Craze,David Lynch,Isabel Gillies,José Zúñiga
156,113957,Sandra Bullock,Jeremy Northam,Dennis Miller,Diane Baker,Wendy Gazelle,Ken Howard,Ray McKinnon,Daniel Schorr,L. Scott Caldwell,Robert Gossett
157,113986,Hugh Grant,Julianne Moore,Tom Arnold,Joan Cusack,Jeff Goldblum,Robin Williams,Mia Cottet,Joey Simmrin,Ashley Johnson,Alexa PenaVega
158,114095,The Lady Bunny,Lum Chang Pang,Parker Posey,Anthony DeSando,Liev Schreiber,Guillermo Diaz,Omar Townsend,Elizabeth Beer,Sasha von Scherler,Richard Topol
159,114194,Christopher Walken,Elias Koteas,Virginia Madsen,Eric Stoltz,Viggo Mortensen,Amanda Plummer,Moriah 'Shining Dove' Snyder,Adam Goldberg,Steve Hytner,J.C. Quinn
160,114241,Mia Farrow,Tony Goldwyn,Juana Barrios,Mike Heibeck,Vee Brown,Jack Gilpin,Scott Glenn,Mary-Louise Parker,William Duell,Deborah Rush
161,114323,Julianne Moore,Xander Berkeley,Dean Norris,Julie Burgess,Ronnie Farer,Jodie Markell,Susan Norman,Martha Velez,Chauncey Leopardi,Saachiko
162,114345,Demi Moore,Gary Oldman,Robert Duvall,Lisa Andoh,Edward Hardwicke,Robert Prosky,Roy Dotrice,Joan Plowright,Malcolm Storry,James Bearden
163,114436,Elizabeth Berkley,Kyle MacLachlan,Gina Gershon,Glenn Plummer,Robert Davi,Alan Rachins,Gina Ravera,Lin Tucci,Greg Travis,Al Ruscio
164,114478,Giancarlo Esposito,José Zúñiga,Stephen Gevedon,Harvey Keitel,Jared Harris,William Hurt,Daniel Auster,Harold Perrineau,Deirdre O'Connell,Victor Argo
165,114496,Julia Roberts,Dennis Quaid,Robert Duvall,Gena Rowlands,Kyra Sedgwick,Brett Cullen,Haley Aull,Muse Watson,Anne Shropshire,Ginnie Randall
166,114508,Ben Kingsley,Michael Madsen,Alfred Molina,Forest Whitaker,Marg Helgenberger,Natasha Henstridge,Michelle Williams,Jordan Lund,Don Fischer,Scott McKenna
167,114558,Ralph Fiennes,Angela Bassett,Juliette Lewis,Tom Sizemore,Michael Wincott,Vincent D'Onofrio,Glenn Plummer,Brigitte Bako,Richard Edson,William Fichtner
168,58450,Catherine Deneuve,Nino Castelnuovo,Anne Vernon,Marc Michel,Ellen Farner,Mireille Perrey,Jean Champion,Pierre Caden,Jean-Pierre Dorat,Bernard Fradet
169,114663,Patrick Swayze,Mary Elizabeth Mastrantonio,Joseph Mazzello,Seth Mumy,David Marshall Grant,Jay O. Sanders,Michael O'Keefe,John Diehl,Diane Venora,David Zahorsky
170,114702,Leonardo DiCaprio,David Thewlis,Romane Bohringer,Dominique Blanc,Félicie Pasotti,Nita Klein,James Thierrée,Emmanuelle Oppo,Denise Chalem,Andrzej Seweryn
171,114682,Wesley Snipes,Patrick Swayze,John Leguizamo,Stockard Channing,Blythe Danner,Arliss Howard,Jason London,Chris Penn,Melinda Dillon,Beth Grant
172,114781,Steven Seagal,Eric Bogosian,Everett McGill,Katherine Heigl,Morris Chestnut,Peter Greene,Patrick Kilpatrick,Scott Sowers,Afifi Alaouie,Andy Romano
173,114798,Andie MacDowell,John Turturro,Michael Richards,Maury Chaykin,Nathan Watt,Anne DeSalvo,Celia Weston,Jack McGee,Candice Azzara,Kendra Krull
174,114805,Roseanne Barr,Sandra Bernhard,Robert Best,Natane Boudreau,Carla Bruni,Naomi Campbell,Helena Christensen,Cindy Crawford,Debbie Deitering,Meghan Douglas
175,114887,Keanu Reeves,Aitana Sánchez-Gijón,Anthony Quinn,Giancarlo Giannini,Angélica Aragón,Evangelina Elizondo,Freddy Rodríguez,Debra Messing,Febronio Covarrubias,Roberto Huerta
176,114898,Kevin Costner,Chaim Jeraffi,Rick Aviles,R.D. Call,Zitto Kazann,Leonardo Cimino,Zakes Mokae,Luke Ka'ili Jr.,Anthony DeMasters,Willy Petrovic
177,114928,John Travolta,Harry Belafonte,Kelly Lynch,Margaret Avery,Tom Bower,Andrew Lawrence,Bumper Robinson,Tom Wright,Sheryl Lee Ralph,Judith Drake
178,114938,Jeff Bridges,Ellen Barkin,John Hurt,Diane Lane,Keith Carradine,David Arquette,Christina Applegate,Bruce Dern,James Gammon,Marjoe Gortner
179,109340,Albert Finney,Greta Scacchi,Matthew Modine,Julian Sands,Michael Gambon,Ben Silverstone,Jim Sturgess,Joseph Beattie,Marc Bolton,Tom Havelock
180,112602,Daniel Stern,Jon Polito,Brad Sullivan,Ann Dowd,Anthony Heald,Tom Wood,Blake Bashoff,Corey Carrier,Michael Galeota,Max Goldblatt
181,111579,Oleg Menshikov,Nikita Mikhalkov,Ingeborga Dapkunaite,Nadezhda Mikhalkova,Vyacheslav Tikhonov,Svetlana Kryuchkova,Vladimir Ilin,Alla Kazanskaya,Nina Arkhipova,Avangard Leontev
182,110882,Grégoire Colin,Josif Josifovski,Boris Delcevski,Dejan Velkov,Kiril Ristoski,Mladen Krstevski,Dzemail Maksut,Labina Mitevska,Mile Jovanovski,Milica Stojanova
183,112471,Ethan Hawke,Julie Delpy,Andrea Eckert,Hanno Pöschl,Karl Bruckschwaiger,Tex Rubinowitz,Erni Mangold,Dominik Castell,Haymon Maria Buttinger,Harald Waiglein
184,112508,Adam Sandler,Darren McGavin,Bridgette Wilson-Sampras,Bradley Whitford,Josh Mostel,Norm MacDonald,Mark Beltzman,Larry Hankin,Theresa Merritt,Dina Platias
185,112438,Alicia Silverstone,Jeremy London,J.T. Walsh,Lee Garlington,Nicky Katt,Lois Chiles,George Segal,Ryan Slater,Brittany English Stephens,Tuesday Knight
186,112571,Whoopi Goldberg,Mary-Louise Parker,Drew Barrymore,Matthew McConaughey,James Remar,Billy Wirth,Anita Gillette,Dennis Boutsikaris,Estelle Parsons,Amy Aquino
187,112757,Brad Renfro,Aeryk Egan,Delphine French,Mona Powell,Andrew Broder,Jeremy Howard,Joseph Mazzello,Annabella Sciorra,Diana Scarwid,Rosemary Corman
188,112643,Jeffrey Combs,Barbara Crampton,Jonathan Fuller,Jessica Dollarhide,Massimo Sarchielli,Elisabeth Kaza,Luca Zingaretti,Helen Stirling,Alessandro Sebastian Satta,Raffaella Offidani
189,112679,Chris O'Donnell,Minnie Driver,Geraldine O'Rawe,Saffron Burrows,Alan Cumming,Colin Firth,Aidan Gillen,Mick Lally,Britta Smith,John Kavanagh
190,109445,Brian O'Halloran,Jeff Anderson,Marilyn Ghigliotti,Lisa Spoonauer,Jason Mewes,Kevin Smith,Scott Mosier,Scott Schiaffo,Al Berkowitz,Walter Flanagan
191,112883,Marlon Brando,Johnny Depp,Faye Dunaway,Géraldine Pailhas,Bob Dishy,Rachel Ticotin,Talisa Soto,Marita Geraghty,Richard C. Sarafian,Tresa Hughes
192,109635,Michael Douglas,Demi Moore,Donald Sutherland,Caroline Goodall,Roma Maffia,Dylan Baker,Rosemary Forsyth,Dennis Miller,Suzie Plakson,Nicholas Sadler
193,109676,Wesley Snipes,Gary Busey,Yancy Butler,Michael Jeter,Corin Nemec,Kyle Secor,Luca Bercovici,Malcolm-Jamal Warner,Rex Linn,Grace Zabriskie
194,112854,Dylan McDermott,Nancy Travis,James Le Gros,Quentin Tarantino,Jim Belushi,Janet Carroll,David Cross,Richard Edson,Bobcat Goldthwait,Barry Shabaka Henley
195,109579,Sigourney Weaver,Ben Kingsley,Stuart Wilson,Krystia Mova,Jonathan Vega,Rodolphe Vega,Gilberto Cortés,Jorge Cruz,Carlos Moreno,Eduardo Valenzuela
196,109642,Kathy Bates,Jennifer Jason Leigh,Judy Parfitt,Christopher Plummer,David Strathairn,Eric Bogosian,John C. Reilly,Ellen Muth,Bob Gunton,Roy Cooper
197,109686,Jim Carrey,Jeff Daniels,Lauren Holly,Mike Starr,Karen Duffy,Charles Rocket,Victoria Rowell,Joe Baker,Hank Brandt,Teri Garr
198,111797,Sihung Lung,Wang Yu-wen,Chien-Lien Wu,Kuei-Mei Yang,Sylvia Chang,Winston Chao,Chen Chao-jung,Chit-Man Chan,Yu Chen,Ah-Lei Gua
199,109759,David Hemblen,Calvin Green,Don McKellar,Peter Krantz,Mia Kirshner,Arsinée Khanjian,Elias Koteas,Bruce Greenwood,Damon D'Oliveira,Sarah Polley
200,109758,Dana Delany,Paul Mercurio,Rosie O'Donnell,Dan Aykroyd,Hector Elizondo,Stuart Wilson,Iman,Sean O'Bryan,Stephanie Niznik,Phil Redrow
201,109707,Johnny Depp,Martin Landau,Sarah Jessica Parker,Patricia Arquette,Jeffrey Jones,G.D. Spradlin,Vincent D'Onofrio,Bill Murray,Mike Starr,Max Casella
202,113117,Meg Ryan,Kevin Kline,Timothy Hutton,Jean Reno,François Cluzet,Suzan Anbeh,Renée Humphrey,Michael Riley,Laurent Spielvogel,Victor Garrivier
203,113097,Billy Crystal,Debra Winger,Joe Mantegna,Cynthia Stevenson,Richard Masur,Julie Kavner,William Hickey,Robert Costanzo,John Spencer,Tom Wright
204,113028,Mimi Rogers,Bruce Davison,Jesse Bradford,Tom Bower,Joel Palmer,Dakotah,Josh Wannamaker,Margot Finley,Matthew Bennett,St. Clair McColl
205,113198,Bill Farmer,Jason Marsden,Jim Cummings,Kellie Martin,Rob Paulsen,Wallace Shawn,Jenna von Oÿ,Frank Welker,Kevin Lima,Florence Stanley
206,113303,Jeff Goldblum,Christine Lahti,Alicia Silverstone,Jeremy Sisto,Alfred Molina,Rae Dawn Chong,Kenneth Welsh,Saraphina Joachim,Shirley Broderick,Tom McBeath
207,113089,Samuel L. Jackson,Matthew Modine,Nancy Travis,Eric Stoltz,Max Pomeranc,Ron Perlman,Jon Polito,Bill Cobbs,Collin Wilcox Paxton,Federico Pacifici
208,109771,Stefano Dionisi,Enrico Lo Verso,Elsa Zylberstein,Caroline Cellier,Marianne Basler,Jacques Boudet,Graham Valentine,Pier Paolo Capponi,Renaud du Peloux de Saint Romain,Delphine Zentout
209,113199,Doug Stone,Kristy Young,James Donadio,Deborah Hobart,Tom Lester,Michael Roescher,Tom Key,Jon Kohler,Afemo Omilami,Ted Manson
210,110057,William Gates,Arthur Agee,Emma Gates,Curtis Gates,Sheila Agee,Arthur 'Bo' Agee,Earl Smith,Gene Pingatore,Isiah Thomas,Marlyn Hopewell
211,110005,Melanie Lynskey,Kate Winslet,Sarah Peirse,Diana Kent,Clive Merrison,Simon O'Connor,Jed Brophy,Peter Elliott,Gilbert Goldie,Geoffrey Heath
212,110066,Sinbad,Phil Hartman,Kim Greist,Kim Murphy,Chauncey Leopardi,Talia Seider,Paul Ben-Victor,Tony Longo,Jeffrey Jones,Stan Shaw
213,110116,Gary Oldman,Jeroen Krabbé,Isabella Rossellini,Johanna ter Steege,Marco Hofschneider,Miriam Margolyes,Barry Humphries,Valeria Golino,Gerard Horan,Christopher Fulford
214,110006,David Goldman,Joseph Wayne Miller,Cody Burger,Allen Covert,Tim Blake Nelson,Nancy Ringham,Seth St. Laurent,Bobby Fain,Tom McGowan,Aaron Schwartz
215,113360,Christopher Lambert,John Lone,Joan Chen,Yoshio Harada,Yôko Shimada,Mari Natsuki,Tak Kubota,Masumi Okada,Tatsuya Irie,Michael Warren
216,110099,Tim Robbins,Meg Ryan,Walter Matthau,Lou Jacobi,Gene Saks,Joseph Maher,Stephen Fry,Tony Shalhoub,Frank Whaley,Charles Durning
217,110148,Brad Pitt,Christian Slater,Virginia McCollam,John McConnell,Tom Cruise,Mike Seelig,Bellina Logan,Thandiwe Newton,Lyla Hay Owen,Lee E. Scharfstein
218,113463,Nick Nolte,Gwyneth Paltrow,Estelle Eonnet,Thandiwe Newton,Seth Gilliam,Todd Boyce,Nigel Whitmey,Nicolas Silberg,Catherine Samie,Lionel Robert
219,110189,John G. Brennan,Kamal Ahmed,Alan Arkin,William Hickey,Alan North,Brad Sullivan,James Lorinz,Suzanne Shepherd,Vincent Pastore,Brian Tarantina
220,110216,Arnold Schwarzenegger,Danny DeVito,Emma Thompson,Frank Langella,Pamela Reed,Aida Turturro,James Eckhouse,Megan Cavanagh,Welker White,Kathleen Chalfant
221,113501,Sean Connery,Laurence Fishburne,Kate Capshaw,Blair Underwood,Ed Harris,Christopher Murray,Ruby Dee,Scarlett Johansson,Daniel J. Travanti,Ned Beatty
222,113538,Thomas Ian Nicholas,Joss Ackland,Art Malik,Paloma Baeza,Kate Winslet,Daniel Craig,David Tysall,Ron Moody,Barry Stanton,Michael Mehlmann
223,113552,David Caruso,Samuel L. Jackson,Nicolas Cage,Helen Hunt,Kathryn Erbe,Stanley Tucci,Michael Rapaport,Ving Rhames,Philip Baker Hall,Anthony Heald
224,76759,Mark Hamill,Harrison Ford,Carrie Fisher,Peter Cushing,Alec Guinness,Anthony Daniels,Kenny Baker,Peter Mayhew,David Prowse,Phil Brown
225,110367,Winona Ryder,Gabriel Byrne,Trini Alvarado,Samantha Mathis,Kirsten Dunst,Claire Danes,Christian Bale,Eric Stoltz,John Neville,Mary Wickes
226,113670,Liesel Matthews,Eleanor Bron,Liam Cunningham,Rusty Schwimmer,Arthur Malet,Vanessa Chester,Errol Sitahal,Heather DeLoach,Taylor Fry,Darcie Bradford
227,110296,Crissy Rock,Vladimir Vega,Sandie Lavelle,Mauricio Venegas,Ray Winstone,Clare Perkins,Jason Stracey,Luke Brown,Lily Farrell,Scottie Moore
228,103994,Marco Leonardi,Lumi Cavazos,Regina Torné,Mario Iván Martínez,Ada Carrasco,Yareli Arizmendi,Claudette Maillé,Pilar Aranda,Farnesio de Bernal,Joaquín Garrido
229,110322,Brad Pitt,Anthony Hopkins,Aidan Quinn,Julia Ormond,Henry Thomas,Karina Lombard,Tantoo Cardinal,Gordon Tootoosis,Paul Desmond,Christina Pickles
230,110443,Damon Wayans,Michael Ironside,Bam Bam Bigelow,Joseph Blaire,Orlando Brown,Peyton Chesson-Fohl,Stephen Coleman,Mark Conway,David DeHart,Joshua Todd Diveley
231,107566,Angel Aviles,Seidy Lopez,Jacob Vargas,Devine,Monica Lutton,Christina Solis,Panchito Gómez,Verónica Arellano,Arthur Esquer,Gabriel Gonzales
232,110391,Warren Beatty,Annette Bening,Katharine Hepburn,Garry Shandling,Chloe Webb,Pierce Brosnan,Kate Capshaw,Paul Mazursky,Brenda Vaccaro,Glenn Shadix
233,113691,Jessica Lange,Halle Berry,David Strathairn,Cuba Gooding Jr.,Daisy Eagan,Marc John Jefferies,Samuel L. Jackson,Joie Lee,Regina Taylor,LaTanya Richardson Jackson
234,110428,Rupert Graves,Helen Mirren,Amanda Donohoe,Charlotte Curley,Peter Bride-Kirk,Eve Cadman,Thomas Copeland,Joanna Hall,Cassandra Halliburton,Russell Martin
235,109836,Robert De Niro,Kenneth Branagh,Tom Hulce,Helena Bonham Carter,Aidan Quinn,Ian Holm,Richard Briers,John Cleese,Robert Hardy,Cherie Lunghi
236,113755,Chevy Chase,Farrah Fawcett,Jonathan Taylor Thomas,George Wendt,David Shiner,Art LaFleur,Richard Portnow,Richard Foronjy,Peter Appel,Chief Leonard George
237,110538,Steve Martin,Madeline Kahn,Robert Klein,Anthony LaPaglia,Juliette Lewis,Rob Reiner,Adam Sandler,Liev Schreiber,Rita Wilson,Parker Posey
238,110516,Melanie Griffith,Ed Harris,Michael Patrick Carter,Malcolm McDowell,Anne Heche,Casey Siemaszko,Philip Bosco,Brian Christopher,Adam LaVorgna,Kevin Scannell
239,110527,Richard Attenborough,Elizabeth Perkins,Dylan McDermott,J.T. Walsh,James Remar,Jane Leeves,Simon Jones,William Windom,Mara Wilson,Robert Prosky
240,113808,Sarah Jessica Parker,Gil Bellows,Antonio Banderas,Mia Farrow,Paul Mazursky,Kevin Pollak,Barbara Garrick,Carla Gugino,Bo Eason,Naomi Campbell
241,113896,Edward James Olmos,Rafael Cortes,Ivette Reina,Amelia Zapata,Jacob Vargas,Emilio Del Haro,Abel Woolrich,León Singer,Rosalee Mayeux,Jennifer Lopez
242,113870,Christian Slater,Kevin Bacon,Gary Oldman,Embeth Davidtz,William H. Macy,Stephen Tobolowsky,Brad Dourif,R. Lee Ermey,Mia Kirshner,Ben Slack
243,110684,Paul Newman,Jessica Tandy,Bruce Willis,Melanie Griffith,Dylan Walsh,Pruitt Taylor Vince,Gene Saks,Josef Sommer,Philip Seymour Hoffman,Philip Bosco
244,110638,Jodie Foster,Liam Neeson,Natasha Richardson,Richard Libertini,Nick Searcy,Robin Mullins,Jeremy Davies,O'Neal Compton,Heather M. Bomba,Marianne E. Bomba
245,113967,Shar-Ron Corley,Gabriel Casseus,Saul Stein,Gwen McGee,Andre Moore,Donald Faison,Conrad Meertins Jr.,Devin Eggleston,Koran C. Thomas,Michele Morgan
246,117169,Tôru Nakamura,Chad McQueen,Mira Sorvino,Conan Lee,Andreas Katsulas,Tony Sirico,Manny Perez,Jon Seda,Manny Siverio,Larry Romano
247,106402,Craig Fairbrass,Elizabeth Hurley,Keith Allen,Anita Dobson,Jesse Birdsall,Craig Kelly,Faith Kent,Georgina Hale,Samantha Spiro,Steven Brand
248,110671,Laura San Giacomo,Paul Rhys,Michael O'Keefe,Cristi Conaway,Fisher Stevens,Alan Lightner,Vincent Lars,Carter Collins,Michelle Koeppe,Marianna Åström-De Fina
249,110632,Woody Harrelson,Juliette Lewis,Tom Sizemore,Rodney Dangerfield,Everett Quinton,Jared Harris,Pruitt Taylor Vince,Edie McClurg,Russell Means,Lanny Flaherty
250,110737,Marisa Tomei,Robert Downey Jr.,Bonnie Hunt,Joaquim de Almeida,Fisher Stevens,Billy Zane,Adam LeFevre,John Benjamin Hickey,Siobhan Fallon Hogan,Antonia Rey
251,110729,Rena Owen,Temuera Morrison,Mamaengaroa Kerr-Bell,Julian Arahanga,Taungaroa Emile,Rachael Morris Jr.,Joseph Kairau,Cliff Curtis,Pete Smith,George Henare
252,114151,Alyssa Milano,Johnathon Schaech,Xander Berkeley,Belinda Bauer,Camilla Belle,Kathryne Dora Brown,Walter Kim,Victoria Haas,Tara Ellison,Mychal Wilson
253,114069,Dustin Hoffman,Rene Russo,Morgan Freeman,Kevin Spacey,Cuba Gooding Jr.,Donald Sutherland,Patrick Dempsey,Zakes Mokae,Malick Bowens,Susan Lee Hoffman
254,110413,Jean Reno,Gary Oldman,Natalie Portman,Danny Aiello,Peter Appel,Willi One Blood,Don Creech,Keith A. Glascoe,Randolph Scott,Michael Badalucco
255,114113,Marisa Tomei,Alfred Molina,Anjelica Huston,Chazz Palminteri,Trini Alvarado,Celia Cruz,Ranjit Chowdhry,Diego Wallraff,Ellen Cleghorne,Angela Lanza
256,114210,William Baldwin,John Leguizamo,Sadie Frost,Erika Eleniak,Michael Lerner,Joan Plowright,Armin Mueller-Stahl,Mike Starr,Julio Oscar Mechoso,Floyd Vivino
257,110912,Tim Roth,Amanda Plummer,Laura Lovelace,John Travolta,Samuel L. Jackson,Phil LaMarr,Frank Whaley,Burr Steers,Bruce Willis,Ving Rhames
258,105652,Sihung Lung,Lai Wang,Bozhao Wang,Deb Snyder,Fanny De Luz,Haan Lee,Hung-Chang Wang,Jeanne Kuo Chang,James Lou,B.C. Lee
259,110889,Linus Roache,Tom Wilkinson,Robert Carlyle,Cathy Tyson,Lesley Sharp,Robert Pugh,James Ellis,Christine Tremarco,Paul Barber,Rio Fanning
260,110932,John Turturro,Rob Morrow,Ralph Fiennes,Paul Scofield,David Paymer,Hank Azaria,Christopher McDonald,Johann Carlo,Elizabeth Wilson,Allan Rich
261,114129,Yûki Kudô,Cary-Hiroyuki Tagawa,Tamlyn Tomita,Akira Takayama,Yôko Sugi,Christianne Mays,Toshirô Mifune,Michael Ashby,James Grant Benton,Glenn Cannon
262,110963,Isabelle Adjani,Daniel Auteuil,Jean-Hugues Anglade,Vincent Perez,Virna Lisi,Dominique Blanc,Pascal Greggory,Claudio Amendola,Miguel Bosé,Asia Argento
263,114214,Sharon Stone,Gene Hackman,Russell Crowe,Leonardo DiCaprio,Tobin Bell,Roberts Blossom,Kevin Conway,Keith David,Lance Henriksen,Pat Hingle
264,114296,Peter Falk,D.B. Sweeney,Julianne Moore,Ellen Burstyn,Jan Rubes,Joyce Reehling,Ernie Sabella,John Cunningham,Noah Fleiss,Lisa Davis
265,110907,Marcello Mastroianni,Sophia Loren,Jean-Pierre Cassel,Kim Basinger,Chiara Mastroianni,Stephen Rea,Anouk Aimée,Rupert Everett,Rossy de Palma,Tara Leon
266,111495,Irène Jacob,Jean-Louis Trintignant,Frédérique Feder,Jean-Pierre Lorit,Samuel Le Bihan,Marion Stalens,Teco Celio,Bernard Escalon,Jean Schlegel,Elzbieta Jasinska
267,108394,Juliette Binoche,Benoît Régent,Florence Pernel,Charlotte Véry,Hélène Vincent,Philippe Volter,Claude Duneton,Hugues Quester,Emmanuelle Riva,Florence Vignon
268,111507,Zbigniew Zamachowski,Julie Delpy,Janusz Gajos,Jerzy Stuhr,Aleksander Bardini,Grzegorz Warchol,Cezary Harasimowicz,Jerzy Nowak,Jerzy Trela,Cezary Pazura
269,114268,Leslie Nielsen,Christopher Lloyd,Matt McCoy,Sherry Miller,Amos Crawley,Cody Jones,Tabitha Lupien,Tony Rosato,Lisa LaCroix,Kevin Hicks
270,110965,Darlanne Fluegel,Martin Neufeld,James Brolin,Denise Crosby,M. Emmet Walsh,Matthew Dupuis,Bruce Dinsmore,Linda Sorensen,Jason Blicker,Liz MacRae
271,114571,Al Franken,Laura San Giacomo,Vincent D'Onofrio,Shirley Knight,Harris Yulin,Lesley Boone,John Graney,Marjorie Lovett,Walter Robles,Erik Cord
272,111333,Jack Palance,Howard McGillin,Michelle Nicastro,Liz Callaway,John Cleese,Steven Wright,Steve Vinovich,Mark Harelik,James Arrington,Davis Gaines
273,111112,Jeni Courtney,Pat Slowey,Dave Duffy,Declan Hannigan,Mairéad Ní Ghallchóir,Eugene McHugh,Tony Rubini,Mick Lally,Eileen Colgan,Richard Sheridan
274,111255,Sylvester Stallone,Sharon Stone,James Woods,Rod Steiger,Eric Roberts,Mario Ernesto Sánchez,Sergio Doré Jr.,Chase Randolph,Jeana Bell,Brittany Paige Bouck
275,111282,Kurt Russell,James Spader,Jaye Davidson,Viveca Lindfors,Alexis Cruz,Mili Avital,Leon Rippy,John Diehl,Carlos Lauchu,Djimon Hounsou
276,111070,Tim Allen,Judge Reinhold,Wendy Crewson,Eric Lloyd,David Krumholtz,Larry Brandenburg,Mary Gross,Paige Tamada,Peter Boyle,Judith Scott
277,111161,Tim Robbins,Morgan Freeman,Bob Gunton,William Sadler,Clancy Brown,Gil Bellows,Mark Rolston,James Whitmore,Jeffrey DeMunn,Larry Brandenburg
278,111149,Kerry Fox,Christopher Eccleston,Ewan McGregor,Ken Stott,Keith Allen,Colin McCredie,Victoria Nairn,Gary Lewis,Jean Marie Coffey,Peter Mullan
279,108260,Dennis Haysbert,Mel Harris,Sab Shimono,Dina Merrill,Michael Harris,David Graf,Fran Ryan,John Ingle,Sanford Gibbons,Mark DeMichele
280,106966,Jorge Perugorría,Vladimir Cruz,Mirta Ibarra,Francisco Gattorno,Joel Angelino,Marilyn Solaya,Andrés Cortina,Antonio Carmona,Ricardo Ávila,María Elena del Toro
281,114594,Kevin Spacey,Frank Whaley,Michelle Forbes,Benicio Del Toro,T.E. Russell,Roy Dotrice,Matthew Flint,Patrick Fischler,Jerry Levine,Sabryn Genet
282,111309,Jack Thompson,Russell Crowe,John Polson,Deborah Kennedy,Joss Moroney,Mitch Mathews,Julie Herbert,Des James,Mick Campbell,Donny Muntz
283,113936,Matt Frewer,Valerie Mahaffey,Lawrence Dane,Tommy Chong,Jeremy Renner,Rob Moore,Eric Edwards,Kevin McDonald,Michael Blake,Tara Strong
284,110081,You Ge,Gong Li,Ben Niu,Wu Jiang,Deng Fei,Tao Guo,Tianchi Liu,Zongluo Huang,Yanjin Liu,Dahong Ni
285,114614,Lori Petty,Ice-T,Naomi Watts,Don Harvey,Jeff Kober,Reg E. Cathey,Scott Coffey,Malcolm McDowell,Stacy Linn Ramsower,Ann Cusack
286,114608,Jada Pinkett Smith,Brenda Bakke,CCH Pounder,Dick Miller,Thomas Haden Church,John Schuck,Charles Fleischer,Tim DeZarn,Sherrie Rose,Ryan O'Donohue
287,111280,Patrick Stewart,Jonathan Frakes,Brent Spiner,LeVar Burton,Michael Dorn,Gates McFadden,Marina Sirtis,Malcolm McDowell,James Doohan,Walter Koenig
288,114609,Clarence Williams III,Joe Torry,De'aundre Bonds,Samuel Monroe Jr.,Wings Hauser,Tom Wright,Anthony Griffith,Michael Massee,Duane Whitaker,David Alan Grier
289,111454,Willem Dafoe,Miranda Richardson,Rosemary Harris,Tim Dutton,Nickolas Grace,Geoffrey Bayldon,Clare Holman,Philip Locke,Joanna McCallum,Joseph O'Conor
290,114852,Christopher Reeve,Kirstie Alley,Linda Kozlowski,Michael Paré,Meredith Salenger,Mark Hamill,Pippa Pearthree,Peter Jason,Constance Forslund,Karen Kahn
291,114694,Chris Farley,David Spade,Brian Dennehy,Bo Derek,Dan Aykroyd,Julie Warner,Sean McCann,Zach Grenier,James Blendick,Clinton Turnbull
292,111590,Phoebe Brand,Lynn Cohen,George Gaynes,Jerry Mayer,Julianne Moore,Larry Pine,Brooke Smith,Wallace Shawn,Andre Gregory,Madhur Jaffrey
293,114788,Peter Gallagher,Alison Elliott,William Fichtner,Adam Trese,Joe Don Baker,Paul Dooley,Shelley Duvall,Elisabeth Shue,Anjanette Comer,Dennis Hill
294,114888,Allen Payne,Eddie Griffin,Joe Morton,Vonte Sweet,Roger Floyd,Ion Overman,Kyley Jackman,Bernie Mac,Jean-Claude La Marre,Lena Sang
